,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id
201,4593844720,Morning Run,2021-01-07T07:50:12Z,Run,5830.1,2114,2629,144.3,"[37.793593, -122.439239]",garmin_push_6080707306
202,4578872616,slow rainy cooldown,2021-01-06T12:32:23Z,Run,4017.7,1523,1607,71.8,"[37.793618, -122.439309]",garmin_push_6065844407
203,4578747281,2 mile tempo,2021-01-06T12:07:24Z,Run,3226.6,907,957,7.0,"[37.786049, -122.478661]",garmin_push_6065725435
204,4578746398,easy warmup,2021-01-06T11:47:11Z,Run,2427.0,902,902,69.9,"[37.789307, -122.46098]",garmin_push_6065724739
205,4572933436,Morning Activity,2021-01-05T10:57:15Z,Workout,649.3,3089,3089,0,,garmin_push_6059929170
206,4572928596,Morning Run,2021-01-05T10:23:51Z,Run,2784.5,1050,1053,56.6,"[37.793613, -122.439322]",garmin_push_6059924843
207,4572927136,Morning Activity,2021-01-05T10:06:37Z,Workout,557.1,769,769,0,,garmin_push_6059923486
208,4572925701,Morning Run,2021-01-05T09:47:12Z,Run,3164.9,1108,1116,67.8,"[37.794718, -122.463137]",garmin_push_6059922245
209,4569303955,Afternoon Run,2021-01-04T17:09:40Z,Run,8135.1,2813,6459,113.3,"[37.793502, -122.439292]",garmin_push_6056219998
210,4555845394,Morning Run,2021-01-02T07:48:37Z,Run,13623.3,4801,6768,100.7,"[37.804637, -122.447271]",garmin_push_6042714775
211,4555840479,Afternoon Activity,2021-01-01T16:05:54Z,Workout,338.6,901,901,0,,garmin_push_6042709775
212,4555839776,Afternoon Run,2021-01-01T15:19:37Z,Run,6093.7,2125,2174,100.1,"[37.793582, -122.439262]",garmin_push_6042708733
213,4546264052,Lunch Run,2020-12-31T12:54:17Z,Run,5748.3,1805,2022,142.7,"[37.793757, -122.43931]",garmin_push_6033023901
214,4541109580,8-6-4-2 fartlek,2020-12-30T11:57:17Z,Run,9394.9,3038,3316,3.5,"[37.804277, -122.447165]",garmin_push_6027670078
215,4541107475,HIIT boxing,2020-12-29T10:32:51Z,Workout,3029.7,2195,2195,0,,garmin_push_6027668249
216,4541106233,Morning Run,2020-12-29T09:25:42Z,Run,6203.6,2108,3254,136.4,"[37.793675, -122.439211]",garmin_push_6027666919
217,4541104839,Lunch Run,2020-12-28T11:42:29Z,Run,7645.6,2703,3703,180.0,"[37.793613, -122.439183]",garmin_push_6027665520
218,4521731736,Lunch Run,2020-12-26T11:51:38Z,Run,13774.0,4500,5080,108.5,"[37.803357, -122.466182]",garmin_push_6007451228
219,4521729088,Lunch Run,2020-12-25T12:06:04Z,Run,7646.2,2513,4135,150.8,"[37.793633, -122.439142]",garmin_push_6007448721
220,4521726545,Morning Activity,2020-12-24T09:52:49Z,Workout,1771.6,1898,1898,0,,garmin_push_6007446343
221,4521724018,Morning Run,2020-12-24T08:46:10Z,Run,5691.7,2116,2128,126.9,"[37.79363, -122.439227]",garmin_push_6007443771
222,4509863804,Afternoon Run,2020-12-23T13:06:52Z,Run,1650.5,600,608,10.1,"[37.79089, -122.459181]",garmin_push_5994927931
223,4509863428,Lunch Run,2020-12-23T12:57:34Z,Run,1613.2,417,417,6.2,"[37.792516, -122.460523]",garmin_push_5994927642
224,4509863164,Lunch Run,2020-12-23T12:45:53Z,Run,1612.0,450,450,17.6,"[37.794827, -122.472027]",garmin_push_5994927409
225,4509862946,Lunch Run,2020-12-23T12:33:43Z,Run,1610.6,444,450,18.2,"[37.794667, -122.476186]",garmin_push_5994927168
226,4509862666,Lunch Run,2020-12-23T12:19:18Z,Run,1768.7,601,608,31.5,"[37.793059, -122.46172]",garmin_push_5994926948
227,4505823512,Lunch Run,2020-12-22T12:52:12Z,Run,2580.1,904,904,9.2,"[37.790718, -122.45355]",garmin_push_5990734580
228,4505770688,Lunch Activity,2020-12-22T12:35:42Z,Workout,500.5,936,936,0,,garmin_push_5990683260
229,4505709477,Lunch Run,2020-12-22T12:17:15Z,Run,2410.8,901,954,67.2,"[37.794682, -122.463423]",garmin_push_5990623699
230,4500837508,Morning Activity,2020-12-21T09:34:43Z,Workout,157.7,600,600,0,,garmin_push_5985707223
231,4500771252,Morning Run,2020-12-21T08:19:02Z,Run,9199.0,3024,3133,196.1,"[37.793761, -122.439186]",garmin_push_5985632965
232,4493056398,Lunch Run,2020-12-19T12:22:58Z,Run,12872.6,4229,4979,121.6,"[37.798172, -122.447309]",garmin_push_5977762947
233,4492419962,Lunch Run,2020-12-18T12:27:47Z,Run,7864.5,2787,4160,151.2,"[37.793565, -122.439272]",garmin_push_5977149701
234,4492415832,Lunch Run,2020-12-17T11:59:25Z,Run,4977.7,1866,2758,143.4,"[37.793562, -122.439245]",garmin_push_5977145377
235,4492412688,Morning Activity,2020-12-16T08:00:16Z,Workout,2391.4,2106,2106,0,,garmin_push_5977141999
236,4492408915,Morning Run,2020-12-16T07:19:12Z,Run,5011.7,1837,2056,130.6,"[37.793632, -122.439264]",garmin_push_5977138239
237,4475704652,Morning Run,2020-12-15T07:27:06Z,Run,10529.3,3620,4057,2.9,"[37.804228, -122.446968]",garmin_push_5959944591
238,4473688001,Evening Activity,2020-12-14T19:45:05Z,Workout,562.4,3083,3083,0,,garmin_push_5957801714
239,4473687490,Evening Run,2020-12-14T18:49:22Z,Run,5677.6,1803,2196,92.2,"[37.791533, -122.449344]",garmin_push_5957801127
240,4473687187,Morning Walk,2020-12-13T10:10:04Z,Walk,5684.9,3965,6644,149.4,"[37.793518, -122.439222]",garmin_push_5957800802
241,4473686524,Afternoon Run,2020-12-12T14:02:41Z,Run,10028.8,3603,4949,120.6,"[37.791641, -122.449205]",garmin_push_5957799943
242,4473615900,Morning Run,2020-12-11T07:27:42Z,Run,4767.2,1803,2300,132.1,"[37.793593, -122.439138]",garmin_push_5957723231
243,4473615361,Lunch Run,2020-12-10T12:08:45Z,Run,5108.1,1846,2247,133.7,"[37.793647, -122.439327]",garmin_push_5957722623
244,4450838111,Morning Run,2020-12-09T07:27:56Z,Run,9967.5,3601,5190,146.2,"[37.793526, -122.439183]",garmin_push_5934372307
245,4450835355,Morning Activity,2020-12-08T07:58:56Z,Workout,236.9,687,687,0,,garmin_push_5934369374
246,4450834929,Morning Activity,2020-12-08T07:12:36Z,Workout,6017.8,2328,2328,0,,garmin_push_5934368780
247,4450833442,Morning Run,2020-12-08T07:10:15Z,Run,11.6,7,122,0,,garmin_push_5934367120
248,4434325634,Morning Run,2020-12-05T09:43:23Z,Run,14018.6,4727,6508,111.6,"[37.808436, -122.440312]",garmin_push_5917432931
249,4428932532,Morning Run,2020-12-04T07:22:10Z,Run,5107.4,1804,1833,126.6,"[37.793559, -122.439234]",garmin_push_5911992242
250,4427057014,Afternoon Walk,2020-12-03T13:34:39Z,Walk,3616.4,2682,2701,98.4,"[37.793419, -122.439224]",garmin_push_5909958939
251,4424992768,20 min Yoga Flow with Anna Greenberg,2020-12-03T07:41:53Z,Yoga,0.0,1199,1199,0,,b71421c126674950b5acbb5a5928822f.tcx
252,4427101444,Morning Activity,2020-12-02T08:31:33Z,Workout,953.0,104539,104539,0,,garmin_push_5909996423
253,4427057834,Morning Run,2020-12-02T07:55:57Z,Run,4776.0,1801,1801,124.3,"[37.793597, -122.43922]",garmin_push_5909959684
254,4418926358,Afternoon Run,2020-12-01T15:36:37Z,Run,7858.2,2734,3255,167.1,"[37.793707, -122.439222]",garmin_push_5901652789
255,4414603343,Evening Run,2020-11-30T18:18:26Z,Run,6038.1,1949,2797,94.1,"[37.791566, -122.449383]",garmin_push_5897421652
256,4409175795,20 min Slow Flow with Denis Morton,2020-11-29T10:27:41Z,Yoga,0.0,1199,1199,0,,870b4295504442209adfa14e64e02b2d.tcx
257,4409071130,Afternoon Run,2020-11-28T14:41:11Z,Run,7811.7,2734,5749,70.0,"[37.793737, -122.439102]",garmin_push_5891728110
258,4409058369,Lunch Run,2020-11-27T12:34:20Z,Run,4886.2,1802,1961,98.9,"[37.793342, -122.4392]",garmin_push_5891715380
259,4409069129,Morning Walk,2020-11-26T09:56:58Z,Walk,8390.0,6018,6368,220.9,"[37.79351, -122.439258]",garmin_push_5891726204
260,4409065147,Morning Run,2020-11-25T09:57:44Z,Run,9119.1,3171,4762,71.8,"[37.793727, -122.439393]",garmin_push_5891721947
261,4409062770,Morning Run,2020-11-24T08:57:36Z,Run,5662.6,2100,2413,157.7,"[37.793742, -122.439174]",garmin_push_5891719718
262,4409061027,Lunch Walk,2020-11-23T12:00:05Z,Walk,2598.2,1801,3586,59.0,"[37.793573, -122.439087]",garmin_push_5891718273
263,4409059691,Lunch Activity,2020-11-23T11:07:59Z,Workout,2277.7,2100,2100,0,,garmin_push_5891716863
264,4371053769,Morning Run,2020-11-21T08:49:45Z,Run,21099.1,6671,7133,94.6,"[37.769219, -122.458278]",garmin_push_5854579221
265,4371048987,Afternoon Run,2020-11-20T15:48:32Z,Run,4513.2,1503,1537,50.9,"[37.792904, -122.454672]",garmin_push_5854575039
266,4371054939,Lunch Run,2020-11-19T11:04:08Z,Run,7790.1,2734,3436,143.8,"[37.793537, -122.439197]",garmin_push_5854580906
267,4357746073,Lunch Run,2020-11-18T12:56:09Z,Run,10338.1,3696,3943,173.7,"[37.793505, -122.439266]",garmin_push_5841577843
268,4353770073,Afternoon Walk,2020-11-17T14:41:22Z,Walk,1600.2,998,1187,44.4,"[37.787742, -122.450411]",garmin_push_5837483578
269,4353769755,Lunch Run,2020-11-17T11:28:10Z,Run,5269.8,1937,2277,130.5,"[37.793545, -122.439253]",garmin_push_5837483288
270,4351284863,Evening Activity,2020-11-16T19:48:49Z,Workout,1008.0,2938,2938,0,,garmin_push_5835136842
271,4351282513,Morning Run,2020-11-16T09:02:10Z,Run,7476.8,2762,2770,62.0,"[37.793595, -122.439272]",garmin_push_5835133605
272,4351279330,Morning Run,2020-11-14T09:49:02Z,Run,1266.9,445,461,0.0,"[37.766291, -122.455616]",garmin_push_5835130423
273,4351278429,Morning Run,2020-11-14T08:48:25Z,Run,1703.8,587,714,0.0,"[37.766438, -122.45543]",garmin_push_5835129952
274,4332618034,Morning Run,2020-11-13T07:19:22Z,Run,3466.1,1368,1910,89.3,"[37.793679, -122.439228]",garmin_push_5816453760
275,4329729047,Afternoon Run,2020-11-12T16:25:32Z,Run,5687.8,1955,2094,2.1,"[37.791096, -122.453004]",garmin_push_5813476238
276,4329727986,Afternoon Run,2020-11-11T16:15:50Z,Run,4701.4,1584,1696,59.5,"[37.792811, -122.453262]",garmin_push_5813475295
277,4329726987,Afternoon Run,2020-11-10T16:22:14Z,Run,2566.4,879,991,13.7,"[37.767277, -122.456983]",garmin_push_5813474497
278,4329726482,Afternoon Run,2020-11-10T16:15:07Z,Run,770.1,183,188,0.0,"[37.767154, -122.456495]",garmin_push_5813474027
279,4329749192,Afternoon Run,2020-11-10T16:09:37Z,Run,790.0,188,188,0.0,"[37.767154, -122.456444]",garmin_push_5813492987
280,4329749035,Afternoon Run,2020-11-10T16:04:23Z,Run,788.3,186,186,0.0,"[37.767127, -122.456459]",garmin_push_5813492877
281,4329748940,Afternoon Run,2020-11-10T15:58:57Z,Run,799.3,191,191,0.0,"[37.767155, -122.456403]",garmin_push_5813492777
282,4329748815,Afternoon Run,2020-11-10T15:34:44Z,Run,1710.4,603,869,16.3,"[37.767188, -122.457062]",garmin_push_5813492650
283,4329748457,Evening Activity,2020-11-09T19:39:32Z,Workout,1268.7,3438,3438,0,,garmin_push_5813492359
284,4329726423,Afternoon Run,2020-11-09T16:03:58Z,Run,2600.7,914,928,36.3,"[37.799737, -122.458554]",garmin_push_5813473900
285,4329725786,Afternoon Activity,2020-11-09T15:47:58Z,Workout,746.2,954,954,0,,garmin_push_5813473427
286,4329725323,Afternoon Run,2020-11-09T15:32:25Z,Run,2615.9,876,890,10.9,"[37.796578, -122.456305]",garmin_push_5813472948
287,4329724961,Morning Walk,2020-11-09T08:06:07Z,Walk,1879.8,1211,1239,53.3,"[37.793729, -122.439254]",garmin_push_5813472478
288,4329746688,Morning Run,2020-11-07T09:00:38Z,Run,11720.0,4045,4505,131.4,"[37.792798, -122.453299]",garmin_push_5813490830
289,4329742329,Morning Run,2020-11-06T10:12:57Z,Run,1352.9,487,518,3.4,"[37.767288, -122.456766]",garmin_push_5813487158
290,4329741031,Morning Run,2020-11-06T09:56:24Z,Run,1616.1,394,394,0.0,"[37.767172, -122.456405]",garmin_push_5813486095
291,4329735600,Morning Run,2020-11-06T09:37:22Z,Run,3198.3,956,959,0.0,"[37.766525, -122.455434]",garmin_push_5813481646
292,4329734007,Morning Run,2020-11-06T09:13:08Z,Run,1791.8,611,766,8.5,"[37.767284, -122.456866]",garmin_push_5813480482
293,4329724123,Lunch Walk,2020-11-05T12:02:08Z,Walk,5288.6,3755,3755,154.4,"[37.793514, -122.439188]",garmin_push_5813471816
294,4329733422,Afternoon Run,2020-11-04T15:29:07Z,Run,6047.9,2124,2133,65.8,"[37.79255, -122.453402]",garmin_push_5813479889
295,4329722076,Afternoon Run,2020-11-03T15:27:56Z,Run,10447.3,3337,3870,51.6,"[37.792696, -122.45329]",garmin_push_5813470008
296,4329720072,Evening Activity,2020-11-02T19:48:53Z,Workout,993.3,2668,2668,0,,garmin_push_5813468377
297,4329718620,Afternoon Run,2020-11-02T16:25:14Z,Run,2510.3,906,906,11.2,"[37.796846, -122.45534]",garmin_push_5813467172
298,4329718047,Afternoon Run,2020-11-02T15:27:17Z,Run,1773.5,612,615,28.5,"[37.792698, -122.453316]",garmin_push_5813466741
299,4329717648,Afternoon Walk,2020-11-02T14:59:21Z,Walk,411.0,305,1033,0.0,"[37.792868, -122.45327]",garmin_push_5813466425
300,4329717085,Morning Walk,2020-11-01T10:36:31Z,Walk,4962.8,3597,3762,119.7,"[37.79316, -122.439219]",garmin_push_5813465941
301,4329753979,Morning Run,2020-10-31T08:59:13Z,Run,14494.8,4793,5103,89.6,"[37.76815, -122.466793]",garmin_push_5813497094
302,4329750929,Afternoon Run,2020-10-30T16:17:13Z,Run,3245.6,1159,1222,9.6,"[37.766433, -122.455781]",garmin_push_5813494461
303,4329749696,Afternoon Run,2020-10-30T15:26:46Z,Run,1752.4,601,718,7.7,"[37.766466, -122.455769]",garmin_push_5813493453
304,4329740070,Lunch Run,2020-10-29T11:51:05Z,Run,7656.3,2753,3514,128.9,"[37.79358, -122.439302]",garmin_push_5813485239
305,4329737359,Afternoon Run,2020-10-28T16:37:13Z,Run,4624.1,1504,1615,37.6,"[37.792573, -122.455048]",garmin_push_5813482954
306,4329730819,Morning Run,2020-10-27T06:56:23Z,Run,8744.4,3224,3258,143.2,"[37.793537, -122.439241]",garmin_push_5813477707
307,4248417488,Evening Activity,2020-10-26T19:44:39Z,Workout,1104.8,2947,2947,0,,garmin_push_5733615246
308,4248416167,Afternoon Run,2020-10-26T16:45:10Z,Run,1550.0,609,640,42.8,"[37.792784, -122.453308]",garmin_push_5733613682
309,4248415853,Afternoon Activity,2020-10-26T16:29:53Z,Workout,593.4,866,866,0,,garmin_push_5733613363
310,4248415444,Afternoon Run,2020-10-26T16:18:43Z,Run,1632.0,590,618,18.0,"[37.796629, -122.456286]",garmin_push_5733612886
311,4238233355,5 min Peak Performance Meditation with Anna Greenberg,2020-10-24T10:48:08Z,Workout,0.0,299,299,0,,8932d145534449ab8c15db6c2be19e00.tcx
312,4238262481,Morning Run,2020-10-24T08:56:15Z,Run,16169.4,5404,5713,136.3,"[37.79272, -122.453211]",garmin_push_5722522434
313,4235037512,Afternoon Run,2020-10-23T16:19:34Z,Run,1750.0,609,704,12.4,"[37.767276, -122.456981]",garmin_push_5719100362
314,4235037045,Afternoon Run,2020-10-23T16:11:41Z,Run,396.2,74,77,0.0,"[37.767228, -122.456499]",garmin_push_5719100085
315,4235036881,Afternoon Run,2020-10-23T16:05:01Z,Run,804.5,188,188,0.0,"[37.767193, -122.456482]",garmin_push_5719100024
316,4235036792,Afternoon Run,2020-10-23T15:59:47Z,Run,815.2,190,190,0.0,"[37.76719, -122.4565]",garmin_push_5719099922
317,4235037190,Afternoon Run,2020-10-23T15:54:30Z,Run,800.3,186,186,0.0,"[37.767207, -122.456458]",garmin_push_5719099813
318,4235036679,Afternoon Run,2020-10-23T15:49:37Z,Run,797.9,192,192,0.0,"[37.767172, -122.456492]",garmin_push_5719099723
319,4235037244,Afternoon Run,2020-10-23T15:26:50Z,Run,1903.8,626,791,13.2,"[37.767282, -122.45701]",garmin_push_5719099631
320,4230150630,Morning Run,2020-10-22T07:21:08Z,Run,5430.2,2152,2159,129.8,"[37.793683, -122.439212]",garmin_push_5714116673
321,4227013594,Afternoon Run,2020-10-21T15:52:28Z,Run,5445.2,1967,1981,87.9,"[37.792797, -122.453307]",garmin_push_5710700483
322,4222860768,Afternoon Run,2020-10-20T16:27:54Z,Run,659.0,237,432,14.4,"[37.796923, -122.454733]",garmin_push_5706266192
323,4222860727,Afternoon Run,2020-10-20T15:53:04Z,Run,6480.1,1791,1795,3.0,"[37.804091, -122.455607]",garmin_push_5706266093
324,4222861037,Afternoon Run,2020-10-20T15:33:26Z,Run,2297.1,757,767,4.7,"[37.805068, -122.4487]",garmin_push_5706266507
325,4222860076,Evening Activity,2020-10-19T19:40:12Z,Workout,1953.7,3316,3316,0,,garmin_push_5706265375
326,4222859095,Afternoon Run,2020-10-19T16:02:06Z,Run,2706.5,925,925,38.9,"[37.792778, -122.45328]",garmin_push_5706264051
327,4222858820,Afternoon Run,2020-10-19T15:31:36Z,Run,2703.4,917,928,37.7,"[37.792758, -122.453262]",garmin_push_5706263685
328,4213444150,Lunch Walk,2020-10-18T11:44:49Z,Walk,5222.7,3675,3675,147.2,"[37.793549, -122.439264]",garmin_push_5696337117
329,4213176033,30 min Yoga Flow with Chelsea Jackson Roberts,2020-10-18T10:53:28Z,Yoga,0.0,1799,1799,0,,421433285ec041dbb0d4626cf2a7cd09.tcx
330,4207855798,Morning Run,2020-10-17T09:10:52Z,Run,14260.2,5100,6565,175.7,"[37.768311, -122.466355]",garmin_push_5690737863
331,4203892916,Lunch Run,2020-10-16T11:09:33Z,Run,1336.5,472,477,8.1,"[37.766431, -122.456666]",garmin_push_5686726481
332,4203890768,Morning Run,2020-10-16T10:43:03Z,Run,850.1,300,308,7.0,"[37.76656, -122.457017]",garmin_push_5686724513
333,4203890641,Morning Run,2020-10-16T09:47:21Z,Run,1724.3,601,694,7.2,"[37.766438, -122.456784]",garmin_push_5686724322
334,4203890145,Morning Run,2020-10-15T10:25:11Z,Run,3271.4,1200,1235,37.2,"[37.789695, -122.434451]",garmin_push_5686723906
335,4203892517,Lunch Walk,2020-10-14T11:09:58Z,Walk,1490.2,1197,2266,80.6,"[37.793441, -122.439152]",garmin_push_5686726158
336,4203891698,Morning Run,2020-10-14T10:32:32Z,Run,3900.3,1331,2166,30.0,"[37.793992, -122.455583]",garmin_push_5686725413
337,4192315968,Afternoon Run,2020-10-13T16:18:49Z,Run,1542.2,607,1467,32.2,"[37.790152, -122.446471]",garmin_push_5674504648
338,4192315703,Afternoon Run,2020-10-13T15:13:18Z,Run,6183.8,1993,3661,69.1,"[37.78844, -122.465875]",garmin_push_5674504298
339,4192314850,Afternoon Run,2020-10-13T14:52:57Z,Run,2500.4,901,961,41.8,"[37.789231, -122.461444]",garmin_push_5674503418
340,4188002931,Afternoon Run,2020-10-12T17:06:42Z,Run,4183.9,1545,1553,55.0,"[37.792741, -122.453307]",garmin_push_5669990141
341,4188002399,Afternoon Activity,2020-10-12T16:48:55Z,Workout,701.4,1040,1040,0,,garmin_push_5669989464
342,4188004632,Afternoon Run,2020-10-12T16:38:07Z,Run,1615.7,600,600,28.0,"[37.794472, -122.458632]",garmin_push_5669992369
343,4182166116,30 min Yoga Flow: Core with Chelsea Jackson Roberts,2020-10-11T09:18:29Z,Yoga,0.0,1799,1799,0,,111624f119e44fb995102ec4eb3b43f9.tcx
344,4188004478,Morning Run,2020-10-10T10:01:55Z,Run,11627.8,4208,5213,175.8,"[37.795983, -122.44548]",garmin_push_5669992081
345,4173757505,Afternoon Run,2020-10-09T16:45:23Z,Run,1891.2,630,694,8.9,"[37.767288, -122.456985]",garmin_push_5655438850
346,4173757008,Afternoon Run,2020-10-09T16:32:58Z,Run,617.0,126,126,0.0,"[37.766582, -122.455535]",garmin_push_5655438395
347,4173756892,Afternoon Run,2020-10-09T16:28:00Z,Run,557.2,129,135,0.0,"[37.766565, -122.455516]",garmin_push_5655438280
348,4173756706,Afternoon Run,2020-10-09T16:23:08Z,Run,614.2,138,138,0.0,"[37.766536, -122.455546]",garmin_push_5655438150
349,4173756591,Afternoon Run,2020-10-09T16:13:37Z,Run,613.3,142,142,0.0,"[37.76654, -122.455548]",garmin_push_5655438027
350,4173756455,Afternoon Run,2020-10-09T16:08:39Z,Run,612.9,145,145,0.0,"[37.766542, -122.455512]",garmin_push_5655437920
351,4173756330,Afternoon Run,2020-10-09T16:03:27Z,Run,605.6,143,143,0.0,"[37.766546, -122.455536]",garmin_push_5655437801
352,4173756198,Afternoon Run,2020-10-09T15:58:20Z,Run,619.1,140,140,0.0,"[37.766532, -122.455519]",garmin_push_5655437674
353,4173756088,Afternoon Run,2020-10-09T15:53:57Z,Run,601.8,142,142,0.0,"[37.766561, -122.455521]",garmin_push_5655437579
354,4173756009,Afternoon Run,2020-10-09T15:30:23Z,Run,1870.9,671,913,20.7,"[37.767236, -122.45694]",garmin_push_5655437489
355,4169852800,Afternoon Run,2020-10-08T16:05:29Z,Run,6595.6,2406,2514,78.0,"[37.790859, -122.453062]",garmin_push_5651284381
356,4165638757,Afternoon Run,2020-10-07T15:27:48Z,Run,5173.8,1866,1866,86.9,"[37.792675, -122.453388]",garmin_push_5646914509
357,4163556329,Morning Walk,2020-10-07T07:51:12Z,Walk,1202.0,901,901,29.8,"[37.793596, -122.439288]",garmin_push_5644817188
358,4161270228,Afternoon Walk,2020-10-06T17:10:33Z,Walk,1551.6,1273,1294,67.2,"[37.793622, -122.439194]",garmin_push_5642382131
359,4161269286,Afternoon Run,2020-10-06T16:22:41Z,Run,5495.4,2101,2275,47.8,"[37.792808, -122.453306]",garmin_push_5642381310
360,4161267373,Afternoon Run,2020-10-06T15:54:42Z,Run,3286.6,863,866,0.0,"[37.806496, -122.448805]",garmin_push_5642379834
361,4161266819,Afternoon Run,2020-10-06T15:31:28Z,Run,2756.4,901,1152,4.8,"[37.806372, -122.448135]",garmin_push_5642379330
362,4161266203,Evening Activity,2020-10-05T19:43:14Z,Workout,1356.6,3462,3462,0,,garmin_push_5642378803
363,4161271230,Afternoon Run,2020-10-05T16:41:18Z,Run,3556.0,1191,1191,42.1,"[37.792789, -122.453289]",garmin_push_5642383013
364,4161270315,Afternoon Run,2020-10-05T16:20:01Z,Run,494.6,169,176,3.6,"[37.792398, -122.452098]",garmin_push_5642382298
365,4152237205,Afternoon Walk,2020-10-04T13:43:27Z,Walk,3864.9,2629,2791,49.7,"[37.797048, -122.399278]",garmin_push_5632928146
366,4151926714,30 min Yoga Flow with Chelsea Jackson Roberts,2020-10-04T12:09:38Z,Yoga,0.0,1799,1799,0,,90c49841fdf44eddad31bdb380af7a2c.tcx
367,4147493402,Morning Run,2020-10-03T10:18:44Z,Run,1678.7,627,674,10.5,"[37.767274, -122.456947]",garmin_push_5628025194
368,4147492995,Morning Run,2020-10-03T10:10:25Z,Run,802.8,182,182,0.0,"[37.767224, -122.456457]",garmin_push_5628024822
369,4147492816,Morning Run,2020-10-03T10:03:14Z,Run,807.3,195,195,0.0,"[37.767214, -122.456453]",garmin_push_5628024696
370,4147492685,Morning Run,2020-10-03T09:57:32Z,Run,802.3,191,191,0.0,"[37.767234, -122.456443]",garmin_push_5628024549
371,4147492609,Morning Run,2020-10-03T09:52:16Z,Run,798.1,193,193,0.0,"[37.767204, -122.456411]",garmin_push_5628024425
372,4147492474,Morning Run,2020-10-03T09:46:47Z,Run,782.7,183,186,0.0,"[37.767203, -122.456413]",garmin_push_5628024275
373,4147492341,Morning Run,2020-10-03T09:41:31Z,Run,801.9,189,189,0.0,"[37.767247, -122.456453]",garmin_push_5628024173
374,4147492288,Morning Run,2020-10-03T09:15:04Z,Run,2079.6,699,894,12.2,"[37.767271, -122.456983]",garmin_push_5628024070
375,4142984229,HIIT Boxing,2020-10-02T15:11:55Z,Workout,1797.1,2700,2700,0,,garmin_push_5623324717
376,4137401553,Morning Run,2020-10-01T07:14:33Z,Run,6323.2,2406,2552,112.5,"[37.791546, -122.449389]",garmin_push_5617469572
377,4137397523,Afternoon Run,2020-09-30T15:55:18Z,Run,5753.6,2100,2100,86.2,"[37.792529, -122.452764]",garmin_push_5617465234
378,4129816481,Morning Run,2020-09-29T06:59:17Z,Run,8882.4,3001,3086,2.6,"[37.804551, -122.447234]",garmin_push_5609610241
379,4125662274,Lunch Activity,2020-09-28T11:28:31Z,Workout,273.4,901,901,0,,garmin_push_5605261488
380,4124492788,Morning Run,2020-09-28T10:10:45Z,Run,2542.7,893,979,9.7,"[37.767363, -122.456825]",garmin_push_5604081328
381,4124394066,Morning Activity,2020-09-28T09:58:55Z,Workout,302.8,491,491,0,,garmin_push_5603974891
382,4124395076,Morning Run,2020-09-28T09:22:25Z,Run,2556.3,900,974,13.8,"[37.767288, -122.456977]",garmin_push_5603976245
383,4121063842,45 min Yoga Flow with Aditi Shah,2020-09-27T11:02:07Z,Yoga,0.0,2699,2699,0,,d9d887689a6b400c8bc112c298851b99.tcx
384,4115702348,Morning Run,2020-09-26T09:14:02Z,Run,13038.1,4597,5340,149.6,"[37.768117, -122.466762]",garmin_push_5594990317
385,4112547619,Afternoon Run,2020-09-25T16:46:12Z,Run,2485.0,900,1092,9.8,"[37.766419, -122.45685]",garmin_push_5591740060
386,4111891349,Afternoon Run,2020-09-25T15:39:07Z,Run,1645.2,581,843,10.3,"[37.766413, -122.456489]",garmin_push_5591143530
387,4110508197,Morning Walk,2020-09-25T07:58:13Z,Walk,1119.1,903,903,27.8,"[37.793537, -122.43926]",garmin_push_5589725298
388,4106265091,Morning Run,2020-09-24T07:22:50Z,Run,3356.4,1266,1560,88.6,"[37.793543, -122.439259]",garmin_push_5585352798
389,4104451937,Afternoon Run,2020-09-23T16:01:45Z,Run,3595.7,1210,1210,43.0,"[37.792573, -122.453609]",garmin_push_5583331442
390,4101918616,Morning Walk,2020-09-23T08:15:24Z,Walk,1608.2,1215,1215,36.2,"[37.793607, -122.439288]",garmin_push_5580832785
391,4099904334,Afternoon Run,2020-09-22T16:36:27Z,Run,1637.4,582,582,12.5,"[37.766945, -122.49495]",garmin_push_5578533370
392,4099904086,Afternoon Run,2020-09-22T16:25:18Z,Run,1031.2,230,234,0.0,"[37.767112, -122.493039]",garmin_push_5578533103
393,4099904000,Afternoon Run,2020-09-22T16:17:36Z,Run,713.2,177,183,0.0,"[37.767162, -122.495247]",garmin_push_5578532982
394,4099903935,Afternoon Run,2020-09-22T16:09:52Z,Run,1034.5,246,246,0.0,"[37.767048, -122.493091]",garmin_push_5578532891
395,4099903818,Afternoon Run,2020-09-22T16:02:19Z,Run,1024.8,240,240,0.0,"[37.767044, -122.493112]",garmin_push_5578532761
396,4099903724,Afternoon Run,2020-09-22T15:55:17Z,Run,1028.2,249,249,0.0,"[37.766999, -122.493092]",garmin_push_5578532636
